1,0,4,15,35,59,76,84,69,47,27,18,14,14,14,13,13,13,16,26,41,57,73,79,79,78,78
1,0,4,13,37,62,78,78,60,35,14,4,0,0,0,3,16,32,46,56,60,60,59
1,0,0,9,19,46,67,77,72,49,27,13,9,9,9,15,34,52,64,66,66,65
1,0,1,8,22,45,58,60,52,39,22,8,3,0,0,1,9,27,43,52,51,51,51
1,0,6,18,31,48,62,56,42,27,15,10,9,8,8,9,18,27,41,51,55,54,53
1,0,0,8,19,31,42,53,59,56,44,27,13,4,0,0,0,0,9,25,40,49,52,52,52,51
1,0,8,22,41,59,68,59,40,22,13,10,10,10,14,24,42,54,60,64,64,64,64,
1,0,0,0,5,13,27,44,63,73,65,50,33,19,10,5,5,4,4,9,21,38,49,57,63,64,64
1,0,0,7,13,34,58,72,72,56,39,24,13,4,4,4,4,9,20,34,46,54,55,55,55,55
1,0,2,12,26,48,63,62,45,34,24,14,10,10,10,10,17,32,48,67,78,83,84,84,84
2,0,0,0,0,0,8,25,50,62,68,69,61,49,36,28,30,34,38,39,41,42,44,45,43,36,30,27,26,27,27,
2,0,0,5,14,29,49,57,57,49,39,34,32,33,36,43,43,44,45,46,46,45,42,38,34,33,33,32,32,32
2,0,0,4,12,26,41,58,72,75,76,72,62,51,43,41,42,44,46,50,54,59,65,68,69,62,57,55,54,55,54,54,53,
2,0,1,1,7,17,32,45,58,68,67,62,52,38,31,29,31,35,37,40,43,48,56,60,58,59,59,58,58,58,58,58,58,58,58,58,58,58
2,0,0,1,8,18,38,56,67,71,72,66,57,46,40,38,38,41,45,54,62,65,66,69,68,66,64,65,65,64,64,64,64
2,0,0,7,17,41,60,70,70,61,48,38,32,29,29,30,31,37,43,46,51,51,49,46,41,38,39,38,38,39
2,0,0,0,5,14,30,48,58,59,54,41,30,24,24,25,31,39,47,53,55,54,51,47,47,46,46,46,46
2,0,0,3,13,32,55,62,58,50,37,26,24,25,28,36,44,53,59,58,53,49,46,47,47,47
2,0,0,0,5,13,35,55,68,72,71,62,50,44,44,46,49,46,46,46,47,49,52,57,61,61,60,59,55,54,53,52,53,53,52
2,0,1,8,19,34,48,56,56,51,37,23,21,25,25,26,34,40,49,56,57,56,48,41,40,41,41,43
3,0,0,0,0,0,6,15,28,41,53,64,69,68,68,67
3,0,1,0,9,18,30,40,50,61,77,87,91,91,92,92
3,0,0,0,0,2,9,21,34,44,52,64,66,65,65,64
3,0,0,0,0,0,3,9,23,35,44,53,61,64,63,61,61,61
3,0,0,0,0,0,8,28,45,64,81,89,90,90,89
